-0,000266	0,000039	0,001187	0,051892	 1	 0	 0
-0,001148	-0,000504	0,001652	0,070208	 1	 0	 0
-0,000449	-0,001187	0,001359	0,015263	 1	 0	 0
0,000570	0,000738	0,002473	0,131258	 1	 0	 0
0,000125	0,001906	0,001438	0,070208	 1	 0	 0
-0,000297	0,000672	-0,000305	0,033578	 1	 0	 0
-0,001172	-0,000496	0,000766	-0,021367	 1	 0	 0
-0,000371	-0,001488	0,000676	-0,021367	 1	 0	 0
0,000855	-0,001609	-0,000156	0,076313	 1	 0	 0
0,001094	0,000801	-0,000023	0,070208	 1	 0	 0
-0,000180	0,002703	0,001367	0,186203	 1	 0	 0
-0,000543	0,000242	0,001477	0,064103	 1	 0	 0
-0,000641	-0,002148	-0,001484	0,051892	 1	 0	 0
-0,000266	-0,000887	-0,000922	-0,033578	 1	 0	 0
0,000746	0,000414	0,001207	0,112943	 1	 0	 0
0,001117	0,000312	0,000016	0,051892	 1	 0	 0
-0,000848	0,000922	-0,000441	-0,003053	 1	 0	 0
-0,000293	-0,000246	0,000164	0,033578	 1	 0	 0
0,000438	-0,001137	-0,001734	0,112943	 1	 0	 0
0,000578	-0,000402	0,000523	0,143468	 1	 0	 0
0,000230	0,000305	0,001187	0,137363	 1	 0	 0
-0,000766	0,000887	0,000730	0,045788	 1	 0	 0
-0,001145	0,000699	-0,001352	0,094628	 1	 0	 0
-0,000359	-0,000469	-0,000977	0,027472	 1	 0	 0
0,000453	-0,001367	0,000855	0,039683	 1	 0	 0
0,000637	0,000250	0,001496	-0,015263	 1	 0	 0
0,000121	0,000859	-0,000168	0,064103	 1	 0	 0
-0,000379	0,000207	-0,000086	0,057997	 1	 0	 0
-0,000203	-0,000254	0,000793	0,161783	 1	 0	 0
0,000750	-0,000648	-0,000594	0,119048	 1	 0	 0
0,000734	-0,000348	0,000219	0,088522	 1	 0	 0
-0,000070	0,000402	0,000496	0,021367	 1	 0	 0
-0,000465	0,000738	-0,000746	0,076313	 1	 0	 0
-0,000480	0,000363	-0,001145	0,039683	 1	 0	 0
-0,000078	0,000184	0,000641	-0,039683	 1	 0	 0
0,000508	-0,000449	0,000059	-0,051893	 1	 0	 0
0,000527	-0,000930	0,001211	0,155678	 1	 0	 0
-0,000223	-0,000289	-0,000777	0,070208	 1	 0	 0
-0,000930	0,001039	-0,000680	0,051892	 1	 0	 0
-0,000203	0,000266	-0,000246	0,100733	 1	 0	 0
0,000637	-0,000328	0,000945	0,009158	 1	 0	 0
0,000102	-0,000164	-0,000496	0,070208	 1	 0	 0
-0,000379	0,000129	-0,001184	0,137363	 1	 0	 0
-0,000203	0,000398	0,000574	0,076313	 1	 0	 0
0,000293	0,000211	0,000797	-0,003053	 1	 0	 0
0,000348	-0,000574	-0,000254	0,119048	 1	 0	 0
0,000215	-0,000129	-0,000547	-0,088523	 1	 0	 0
-0,000004	0,000316	0,000535	-0,076313	 1	 0	 0
-0,000625	-0,000133	0,000699	0,112943	 1	 0	 0
-0,000160	0,000039	-0,000027	0,045788	 1	 0	 0
-0,000215	0,000781	-0,000289	0,003053	 1	 0	 0
-0,000207	-0,000059	0,000191	0,033578	 1	 0	 0
0,000043	-0,000895	0,000352	0,271673	 1	 0	 0
-0,000223	0,000309	-0,000559	0,143468	 1	 0	 0
-0,000410	0,000676	-0,000035	0,033578	 1	 0	 0
0,000059	0,000340	-0,000309	0,192308	 1	 0	 0
0,000102	-0,000504	-0,000051	-0,045788	 1	 0	 0
0,000023	-0,000422	-0,000797	0,064103	 1	 0	 0
0,000059	0,000273	-0,000824	0,131258	 1	 0	 0
-0,000406	0,000359	-0,000309	0,094628	 1	 0	 0
-0,000020	0,000133	0,000695	0,155678	 1	 0	 0
0,000078	-0,000180	0,000516	0,051892	 1	 0	 0
-0,000160	0,000285	-0,000676	0,088522	 1	 0	 0
0,000043	-0,000203	-0,001203	0,009158	 1	 0	 0
-0,000105	-0,000227	0,001000	0,070208	 1	 0	 0
0,000035	-0,000043	-0,000273	-0,009158	 1	 0	 0
-0,000074	0,000285	-0,001797	0,051892	 1	 0	 0
0,000340	0,000109	0,000336	0,070208	 1	 0	 0
0,000031	-0,000273	0,000234	0,015263	 1	 0	 0
-0,000012	-0,000676	0,000715	0,003053	 1	 0	 0
-0,000488	0,000281	-0,000070	0,027472	 1	 0	 0
-0,000016	0,000297	-0,000820	0,106838	 1	 0	 0
0,000078	-0,000324	-0,001145	-0,003053	 1	 0	 0
0,000340	-0,000355	0,000352	0,143468	 1	 0	 0
0,000016	-0,000031	-0,000320	0,131258	 1	 0	 0
0,000195	0,000238	-0,000551	0,045788	 1	 0	 0
-0,000129	0,000023	-0,000344	0,112943	 1	 0	 0
0,012336	0,185973	-0,178109	0,033578	 1	 0	 0
-0,123863	-0,350656	-1,256648	0,094628	 1	 0	 0
-0,068555	0,057098	-0,108059	0,106838	 1	 0	 0
-0,050234	-0,076016	-0,000113	0,198413	 1	 0	 0
-0,011262	0,030684	0,071363	0,039683	 1	 0	 0
-0,000676	0,030418	0,026910	0,057997	 1	 0	 0
0,004719	0,014148	-0,023172	0,057997	 1	 0	 0
0,037891	-0,023535	-0,002043	0,131258	 1	 0	 0
-0,005879	-0,002445	0,014227	0,045788	 1	 0	 0
-0,033172	0,004074	0,017402	-0,119048	 1	 0	 0
-0,020238	-0,001523	0,025496	0,015263	 1	 0	 0
0,006707	-0,002805	-0,017898	-0,076313	 1	 0	 0
0,023246	0,016535	0,010059	0,064103	 1	 0	 0
-0,005691	-0,015176	0,011258	0,051892	 1	 0	 0
-0,023746	-0,023121	-0,000707	0,210623	 1	 0	 0
-0,016145	0,006875	-0,001387	0,119048	 1	 0	 0
0,020746	0,016246	0,003113	0,119048	 1	 0	 0
0,027492	0,003836	0,007504	0,100733	 1	 0	 0
-0,002926	0,000117	0,000582	0,119048	 1	 0	 0
-0,024629	-0,005187	-0,002871	0,076313	 1	 0	 0
-0,013539	-0,009883	0,002180	-0,064103	 1	 0	 0
0,005711	0,000621	0,000953	0,076313	 1	 0	 0
0,021484	0,007059	0,006324	0,088522	 1	 0	 0
0,013789	0,002371	-0,001523	0,003053	 1	 0	 0
-0,013719	0,003715	-0,002168	0,057997	 1	 0	 0
-0,000770	-0,010422	0,002449	0,094628	 1	 0	 0
0,017531	-0,009875	-0,002129	0,064103	 1	 0	 0
0,014117	0,008867	0,002922	0,094628	 1	 0	 0
-0,004379	0,014574	-0,001320	0,057997	 1	 0	 0
-0,013695	-0,001148	0,001355	0,112943	 1	 0	 0
-0,006984	-0,010660	0,002316	0,003053	 1	 0	 0
0,003855	-0,005156	0,001250	0,021367	 1	 0	 0
0,011051	0,001215	-0,001332	-0,027472	 1	 0	 0
0,005539	0,005164	0,001109	0,125153	 1	 0	 0
-0,004254	0,004902	0,002434	0,094628	 1	 0	 0
-0,011789	0,000598	0,000543	0,137363	 1	 0	 0
-0,001219	-0,004855	-0,001129	0,143468	 1	 0	 0
0,006797	-0,001891	-0,000687	0,070208	 1	 0	 0
-0,002473	0,003246	0,001828	-0,082418	 1	 0	 0
-0,005395	0,007082	-0,000188	0,039683	 1	 0	 0
-0,005668	0,002750	-0,000699	0,106838	 1	 0	 0
0,003594	-0,008051	-0,000133	0,119048	 1	 0	 0
0,007641	-0,007258	0,000941	0,112943	 1	 0	 0
0,000465	0,002820	0,000070	0,125153	 1	 0	 0
-0,007285	0,008172	0,001086	0,100733	 1	 0	 0
-0,003105	0,003422	-0,000145	0,009158	 1	 0	 0
0,004219	-0,003668	-0,000277	-0,039683	 1	 0	 0
0,003590	-0,005191	0,000113	0,100733	 1	 0	 0
0,000344	-0,001555	0,001078	0,076313	 1	 0	 0
-0,003742	0,002383	-0,001109	0,009158	 1	 0	 0
0,000711	0,001980	0,000312	0,149573	 1	 0	 0
0,003047	-0,000242	0,000480	0,106838	 1	 0	 0
0,001527	-0,003457	-0,000973	-0,106838	 1	 0	 0
-0,002773	-0,002758	0,000789	0,161783	 1	 0	 0
-0,002375	0,000641	0,000305	-0,015263	 1	 0	 0
0,001344	0,003910	-0,000219	0,173993	 1	 0	 0
0,001961	0,003168	-0,000969	0,057997	 1	 0	 0
0,001000	-0,001504	0,000402	0,094628	 1	 0	 0
-0,001883	-0,004336	0,000195	0,100733	 1	 0	 0
-0,002277	-0,001254	-0,000012	0,119048	 1	 0	 0
0,000668	0,002441	0,000555	-0,027472	 1	 0	 0
0,003016	0,001891	0,000406	0,082418	 1	 0	 0
-0,002508	0,000133	0,001051	0,027472	 1	 0	 0
-0,001980	-0,001715	0,000344	-0,064103	 1	 0	 0
0,000820	-0,002055	0,000027	-0,003053	 1	 0	 0
0,002102	0,000469	-0,000367	-0,082418	 1	 0	 0
0,000277	0,003020	0,000613	0,064103	 1	 0	 0
-0,001055	0,001164	-0,000309	0,076313	 1	 0	 0
-0,001090	-0,001242	-0,000184	0,088522	 1	 0	 0
-0,000813	-0,002191	-0,000695	-0,033578	 1	 0	 0
0,000086	-0,001297	-0,000094	0,100733	 1	 0	 0
0,001637	0,001398	0,000457	0,064103	 1	 0	 0
0,001441	0,002598	0,000852	0,045788	 1	 0	 0
-0,000871	0,000426	-0,000984	0,070208	 1	 0	 0
-0,000137	-0,001488	0,000258	0,045788	 1	 0	 0
0,000945	-0,000078	0,000777	0,039683	 1	 0	 0
0,000613	0,001512	0,000055	0,161783	 1	 0	 0
-0,000930	0,002461	0,000082	0,076313	 1	 0	 0
-0,001340	0,000113	0,000086	-0,039683	 1	 0	 0
0,000082	-0,002254	0,000707	-0,039683	 1	 0	 0
0,000883	-0,001941	0,000047	0,070208	 1	 0	 0
0,001371	0,000047	0,000188	-0,015263	 1	 0	 0
0,000406	0,001266	-0,000141	0,125153	 1	 0	 0
-0,001168	0,001879	-0,000457	0,106838	 1	 0	 0
-0,001555	0,000188	0,000137	0,106838	 1	 0	 0
-0,000238	-0,001621	-0,000066	0,064103	 1	 0	 0
0,001207	-0,001227	0,000406	0,143468	 1	 0	 0
-0,000707	0,001113	0,000082	-0,057997	 1	 0	 0
-0,001176	0,000711	-0,000250	0,021367	 1	 0	 0
-0,000590	0,000414	0,000031	0,057997	 1	 0	 0
0,000781	-0,000898	0,000668	0,057997	 1	 0	 0
0,000340	-0,001129	-0,000145	0,045788	 1	 0	 0
0,000391	-0,000023	0,000191	0,082418	 1	 0	 0
0,000000	0,001199	0,000297	0,100733	 1	 0	 0
-0,000582	0,000949	0,000109	0,155678	 1	 0	 0
-0,000613	0,000211	0,000359	0,192308	 1	 0	 0
0,000027	-0,001082	-0,000063	0,137363	 1	 0	 0
0,000816	-0,001020	-0,000426	-0,039683	 1	 0	 0
0,000484	0,000488	0,000375	0,045788	 1	 0	 0
-0,000250	0,000402	0,000551	0,070208	 1	 0	 0
0,000402	-0,000797	-0,000066	0,027472	 1	 0	 0
0,000898	-0,000977	-0,000086	-0,045788	 1	 0	 0
-0,000363	-0,000695	-0,000957	0,070208	 1	 0	 0
-0,001777	0,001598	-0,000090	0,015263	 1	 0	 0
0,000262	0,000172	0,000375	0,003053	 1	 0	 0
0,000781	0,000738	0,000125	0,100733	 1	 0	 0
0,001234	-0,000438	-0,000063	0,131258	 1	 0	 0
0,000883	-0,002305	0,000160	-0,009158	 1	 0	 0
-0,001590	-0,000887	-0,000613	0,051892	 1	 0	 0
-0,001508	0,001434	0,000094	0,210623	 1	 0	 0
0,000406	0,001797	-0,000008	0,051892	 1	 0	 0
0,000430	-0,000695	-0,000516	-0,039683	 1	 0	 0
-0,000191	-0,002125	-0,000270	0,094628	 1	 0	 0
-0,000988	-0,000773	0,000332	0,039683	 1	 0	 0
-0,001031	0,001688	0,000109	0,241148	 1	 0	 0
0,000531	0,002039	0,000145	0,021367	 1	 0	 0
0,001637	-0,000379	-0,000305	0,015263	 1	 0	 0
0,000246	-0,001199	-0,000633	0,064103	 1	 0	 0
-0,000980	-0,000473	0,000324	0,167888	 1	 0	 0
-0,000953	-0,000215	0,000094	-0,027472	 1	 0	 0
-0,000008	0,000055	-0,000172	0,003053	 1	 0	 0
0,000414	0,001586	0,000715	0,057997	 1	 0	 0
0,000598	0,000910	0,000160	0,082418	 1	 0	 0
-0,000016	-0,000867	0,000207	0,045788	 1	 0	 0
-0,000668	-0,000516	0,000293	0,137363	 1	 0	 0
0,000344	0,000648	-0,000328	0,015263	 1	 0	 0
0,000801	0,001461	-0,000078	0,076313	 1	 0	 0
0,000020	0,000617	-0,000215	0,106838	 1	 0	 0
-0,000137	-0,001156	0,000426	0,076313	 1	 0	 0
-0,000621	-0,001187	-0,000242	-0,064103	 1	 0	 0
-0,000352	0,000160	0,000266	0,198413	 1	 0	 0
0,000547	0,000613	-0,000699	0,027472	 1	 0	 0
0,001066	0,000551	-0,000965	0,021367	 1	 0	 0
0,000012	0,000492	0,000219	0,003053	 1	 0	 0
-0,000781	-0,000074	0,000750	0,106838	 1	 0	 0
-0,000738	-0,001145	0,000277	0,070208	 1	 0	 0
0,000422	0,001102	-0,000727	0,033578	 1	 0	 0
0,000180	0,001086	0,000113	0,021367	 1	 0	 0
-0,000242	0,000258	0,000906	0,057997	 1	 0	 0
-0,000816	-0,000711	-0,000156	0,149573	 1	 0	 0
0,000246	-0,001418	-0,000039	0,100733	 1	 0	 0
0,000348	0,000012	0,000090	0,119048	 1	 0	 0
0,000109	0,001426	0,000180	0,094628	 1	 0	 0
-0,000289	0,000813	0,000133	0,009158	 1	 0	 0
-0,000031	-0,000184	0,000129	0,112943	 1	 0	 0
-0,000191	-0,001090	0,000355	0,033578	 1	 0	 0
0,000281	-0,001230	-0,000031	0,100733	 1	 0	 0
0,000246	-0,000098	-0,000531	0,106838	 1	 0	 0
-0,000195	0,001430	0,000344	0,039683	 1	 0	 0
-0,000340	0,000414	0,000574	0,057997	 1	 0	 0
-0,000047	-0,001160	-0,001008	0,167888	 1	 0	 0
0,000223	-0,001461	0,000344	0,180098	 1	 0	 0
0,000328	-0,000332	0,000078	-0,045788	 1	 0	 0
-0,000277	0,001371	0,000328	0,039683	 1	 0	 0
-0,000344	0,001031	0,000613	0,070208	 1	 0	 0
-0,000375	-0,000352	0,000121	-0,033578	 1	 0	 0
0,000090	-0,001145	-0,001121	0,045788	 1	 0	 0
0,000039	-0,000281	-0,001363	0,039683	 1	 0	 0
0,000148	0,000543	0,001215	0,057997	 1	 0	 0
0,000109	-0,000016	0,001324	0,100733	 1	 0	 0
-0,104180	0,050559	-0,404055	0,033578	 1	 0	 0
-0,124668	0,326711	0,007980	-0,033578	 1	 0	 0
0,106602	0,017687	0,264230	0,112943	 1	 0	 0
-0,024465	-0,098937	-0,048070	-0,015263	 1	 0	 0
-0,037727	0,023703	-0,012301	0,033578	 1	 0	 0
-0,010473	0,060812	0,021652	0,106838	 1	 0	 0
0,035137	0,040453	0,050895	0,088522	 1	 0	 0
0,024652	-0,052125	-0,006230	0,051892	 1	 0	 0
-0,005094	-0,034477	-0,020445	0,051892	 1	 0	 0
-0,048477	0,022348	-0,006469	0,112943	 1	 0	 0
0,020594	-0,016488	0,037422	0,106838	 1	 0	 0
0,015031	0,002707	-0,005246	0,180098	 1	 0	 0
0,000359	0,032066	-0,006402	0,112943	 1	 0	 0
-0,005074	-0,033832	0,004555	-0,033578	 1	 0	 0
-0,007594	-0,028863	0,004082	0,051892	 1	 0	 0
0,004238	0,004859	0,008027	0,131258	 1	 0	 0
0,014383	0,020949	-0,002598	0,064103	 1	 0	 0
0,008199	0,019813	0,010352	0,021367	 1	 0	 0
-0,009965	0,000559	0,003422	0,033578	 1	 0	 0
-0,011793	-0,023355	0,008129	0,076313	 1	 0	 0
-0,004852	-0,019168	-0,003102	0,119048	 1	 0	 0
0,005418	0,011559	0,006574	0,112943	 1	 0	 0
0,015062	0,014488	0,002387	0,094628	 1	 0	 0
0,009727	0,001930	0,005684	0,094628	 1	 0	 0
-0,010797	0,001047	-0,000219	0,051892	 1	 0	 0
-0,000023	-0,015637	-0,000836	0,033578	 1	 0	 0
0,016461	-0,010367	0,003988	0,143468	 1	 0	 0
0,010168	0,014051	0,002262	-0,027472	 1	 0	 0
-0,003547	0,019203	0,001496	0,076313	 1	 0	 0
-0,009727	-0,002313	0,000031	-0,039683	 1	 0	 0
-0,004973	-0,016887	0,001984	-0,009158	 1	 0	 0
0,001512	-0,010688	-0,000555	0,137363	 1	 0	 0
0,007051	0,004680	0,001422	0,057997	 1	 0	 0
0,003461	0,013859	-0,000207	0,003053	 1	 0	 0
-0,001477	0,007164	0,001902	0,119048	 1	 0	 0
-0,004688	-0,007000	-0,000770	0,222833	 1	 0	 0
0,000152	-0,010586	0,000746	0,003053	 1	 0	 0
0,000141	-0,002102	-0,000480	0,015263	 1	 0	 0
0,000750	0,005375	0,000059	0,094628	 1	 0	 0
0,000609	0,007195	0,001648	0,119048	 1	 0	 0
-0,003398	0,001684	-0,000727	-0,057997	 1	 0	 0
0,001637	-0,010879	-0,000730	0,112943	 1	 0	 0
0,002484	-0,011051	0,000484	0,149573	 1	 0	 0
-0,001027	0,003742	-0,000074	0,015263	 1	 0	 0
-0,004137	0,014191	0,000156	0,149573	 1	 0	 0
0,000871	0,006777	0,000531	0,064103	 1	 0	 0
0,002488	-0,007336	-0,000180	0,064103	 1	 0	 0
0,003191	-0,011359	-0,001469	0,137363	 1	 0	 0
-0,000520	-0,002625	-0,000465	-0,015263	 1	 0	 0
-0,004414	0,006098	0,000945	-0,021367	 1	 0	 0
0,003383	0,002594	-0,000184	0,247253	 1	 0	 0
0,004016	-0,003594	0,000535	0,003053	 1	 0	 0
-0,001168	-0,005586	-0,001066	0,082418	 1	 0	 0
-0,003645	-0,004184	0,000496	0,143468	 1	 0	 0
-0,000789	0,000242	-0,000859	0,161783	 1	 0	 0
0,001176	0,006816	0,000406	0,088522	 1	 0	 0
0,001043	0,007566	0,000645	0,051892	 1	 0	 0
0,000297	-0,002148	0,000727	0,155678	 1	 0	 0
-0,000344	-0,010656	-0,001605	0,100733	 1	 0	 0
-0,001070	-0,004559	-0,000551	0,033578	 1	 0	 0
-0,000941	0,006168	0,000926	0,039683	 1	 0	 0
0,001059	0,006945	0,001105	0,094628	 1	 0	 0
-0,000277	-0,002957	0,000988	0,088522	 1	 0	 0
-0,001461	-0,003992	-0,001055	0,088522	 1	 0	 0
-0,000262	-0,002703	-0,000355	0,039683	 1	 0	 0
0,000895	0,001254	-0,000141	-0,003053	 1	 0	 0
0,001168	0,004109	0,001160	0,320513	 1	 0	 0
-0,000070	0,004125	-0,000676	0,057997	 1	 0	 0
-0,001227	0,000273	-0,000813	0,009158	 1	 0	 0
-0,000414	-0,005480	-0,000074	0,051892	 1	 0	 0
0,000910	-0,005848	0,000453	0,192308	 1	 0	 0
0,000875	0,002031	0,000426	-0,003053	 1	 0	 0
0,000270	0,006805	0,000035	0,039683	 1	 0	 0
-0,000813	0,002633	-0,000871	-0,051893	 1	 0	 0
-0,001086	-0,003078	0,000129	0,155678	 1	 0	 0
0,001187	-0,001844	0,000312	0,051892	 1	 0	 0
0,001219	0,001363	-0,000922	0,125153	 1	 0	 0
0,000160	0,003328	0,000496	0,051892	 1	 0	 0
-0,001180	0,002109	0,000418	0,070208	 1	 0	 0
-0,001629	-0,000535	-0,000191	0,137363	 1	 0	 0
0,000105	-0,002637	-0,000117	0,119048	 1	 0	 0
0,001715	-0,003141	-0,000375	0,186203	 1	 0	 0
0,001215	-0,000375	0,000488	-0,009158	 1	 0	 0
-0,001125	0,004070	0,000687	-0,021367	 1	 0	 0
-0,001809	0,003719	0,000027	0,106838	 1	 0	 0
-0,000566	-0,001430	-0,000352	0,125153	 1	 0	 0
0,000937	-0,003996	-0,000656	0,057997	 1	 0	 0
0,000383	0,001277	0,000289	0,131258	 1	 0	 0
-0,000957	0,002379	-0,000043	0,033578	 1	 0	 0
-0,001516	0,001551	-0,000309	0,070208	 1	 0	 0
0,000012	-0,000508	-0,000113	0,088522	 1	 0	 0
0,001141	-0,001984	-0,000656	0,051892	 1	 0	 0
0,000777	-0,001715	0,000715	0,070208	 1	 0	 0
0,000422	-0,000262	0,000102	0,112943	 1	 0	 0
-0,000488	0,001410	-0,000660	0,064103	 1	 0	 0
-0,001570	0,002719	-0,000746	-0,033578	 1	 0	 0
-0,000375	0,001727	0,001020	0,106838	 1	 0	 0
0,000969	-0,003816	0,000207	0,064103	 1	 0	 0
0,000270	-0,003121	-0,000691	0,149573	 1	 0	 0
-0,000035	0,001941	0,000637	0,125153	 1	 0	 0
-0,000473	0,001426	-0,000219	0,039683	 1	 0	 0
-0,000254	0,000824	0,000176	0,106838	 1	 0	 0
0,000566	-0,001496	-0,000273	0,033578	 1	 0	 0
0,000418	-0,001840	-0,000168	0,057997	 1	 0	 0
0,000004	-0,000477	0,000375	0,106838	 1	 0	 0
-0,000113	0,000539	-0,000223	0,009158	 1	 0	 0
-0,000324	0,001516	-0,000270	0,100733	 1	 0	 0
-0,000477	0,002105	-0,000133	0,112943	 1	 0	 0
-0,000031	-0,000789	-0,000168	0,045788	 1	 0	 0
0,000629	-0,003375	-0,000309	0,027472	 1	 0	 0
0,000375	-0,000922	-0,000508	0,100733	 1	 0	 0
-0,000715	0,002535	0,000438	0,082418	 1	 0	 0
0,000039	-0,000570	-0,000242	-0,057997	 1	 0	 0
0,000348	-0,000980	-0,000109	0,112943	 1	 0	 0
0,000320	-0,000652	-0,000375	0,094628	 1	 0	 0
0,000047	-0,000531	0,000434	0,088522	 1	 0	 0
-0,000059	0,000488	-0,000035	0,131258	 1	 0	 0
-0,000570	0,001074	0,000395	0,119048	 1	 0	 0
-0,000121	0,000504	0,000457	-0,094628	 1	 0	 0
0,000078	-0,000262	-0,000402	-0,003053	 1	 0	 0
0,000355	-0,001422	-0,000086	-0,015263	 1	 0	 0
0,000418	-0,001184	0,000578	-0,009158	 1	 0	 0
-0,000496	0,000566	0,000906	0,094628	 1	 0	 0
-0,000387	0,002078	-0,000320	0,051892	 1	 0	 0
0,000562	-0,001383	0,000570	0,100733	 1	 0	 0
0,000156	-0,001566	0,000996	0,137363	 1	 0	 0
-0,000465	-0,000273	-0,000562	0,064103	 1	 0	 0
-0,000113	0,000598	-0,000641	0,210623	 1	 0	 0
-0,000250	0,001027	0,000031	0,070208	 1	 0	 0
-0,000090	0,000395	0,000406	0,112943	 1	 0	 0
0,000305	-0,000715	-0,000090	0,021367	 1	 0	 0
0,000262	-0,000840	-0,000008	0,094628	 1	 0	 0
0,000207	-0,000598	0,000180	0,082418	 1	 0	 0
-0,000191	0,000531	-0,000687	0,131258	 1	 0	 0
-0,000348	0,001012	0,000234	0,119048	 1	 0	 0
-0,000098	0,000500	0,001367	0,259463	 1	 0	 0
-0,000059	-0,001004	-0,001332	0,131258	 1	 0	 0
0,000098	-0,000203	-0,000465	0,100733	 1	 0	 0
0,000152	0,000590	0,000254	0,131258	 1	 0	 0
-0,000285	0,000777	0,000609	0,027472	 1	 0	 0
0,000234	0,000031	0,000246	0,003053	 1	 0	 0
0,000078	-0,000551	0,000309	0,057997	 1	 0	 0
-0,000023	-0,000656	0,000141	0,088522	 1	 0	 0
0,000031	-0,000555	-0,000254	0,167888	 1	 0	 0
-0,000129	0,000520	-0,002008	0,076313	 1	 0	 0
-0,000063	0,001219	-0,000934	-0,027472	 1	 0	 0
0,000105	0,000738	0,002641	0,009158	 1	 0	 0
-0,145367	0,057047	-0,887398	0,082418	 1	 0	 0
-0,203391	-0,329078	-1,009512	0,070208	 1	 0	 0
0,040551	0,074980	0,120227	0,082418	 1	 0	 0
-0,039926	-0,066637	-0,016477	0,088522	 1	 0	 0
-0,071801	0,047348	0,022691	0,167888	 1	 0	 0
0,001086	0,040023	0,044434	0,070208	 1	 0	 0
0,097820	0,027328	0,067223	0,057997	 1	 0	 0
0,077711	-0,041137	0,086664	0,015263	 1	 0	 0
-0,018500	-0,001832	0,000262	0,064103	 1	 0	 0
-0,071086	0,017199	0,012770	0,076313	 1	 0	 0
0,006695	-0,015387	0,062230	-0,033578	 1	 0	 0
0,038176	0,004594	0,015906	0,076313	 1	 0	 0
0,046516	0,028160	0,032715	0,131258	 1	 0	 0
0,007781	0,014980	0,010207	-0,003053	 1	 0	 0
-0,034535	-0,023230	0,021758	0,088522	 1	 0	 0
0,003914	0,006438	0,025215	0,137363	 1	 0	 0
0,042027	0,018086	0,010766	0,094628	 1	 0	 0
